	Favorite Count	Favorited	ID	Phone Type	Replied	Retweet Count	Retweeted	Screen Name	Tweet Coordinates	Tweet Created At	Tweet Text	User Location	User Name
0	0	False	1171978318368796672	Twitter for iPhone	1171974540043403264	0	False	KingoOsel		2019-09-12 02:46:20	"@jagare_ulrika @KirkDBorne @Strategy_Gal The books &amp; the series are fine.
But I thought it would be hilarious to ha… https://t.co/O3afts3ZmK"		Kingo Osel
1	0	False	1171978274978848770	rstatsretweetingtool		1	False	rstatstweet		2019-09-12 02:46:09	RT @seanrife: Hello science tweeps! I am working on an RRR that is about to begin data collection. If anyone who is comfortable with #rstat…		Rstats
2	0	False	1171978082988646400	Twitter for iPad		1	False	follysantidote		2019-09-12 02:45:23	RT @3AInstitute: We are so excited to share at @ellenbroad will be joining 3A Institute in mid-October! Ellen will be a great addition to o…	Queensland, Australia	Folly's Antidote
3	0	False	1171978001594159105	Wynand 2.0		20	False	wynandbooysen		2019-09-12 02:45:04	RT @gp_pulipaka: Data Science for Good: Recommendation System. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #P…	South Africa	🇿🇦 Wynand Booysen 💻 改善
4	0	False	1171977936150417409	ComaBot		20	False	Comatose_D		2019-09-12 02:44:48	RT @gp_pulipaka: Data Science for Good: Recommendation System. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #P…	Game Grid	comatosed
5	0	False	1171977839601737729	Twitter Web App		46	False	AdryEm1		2019-09-12 02:44:25	"RT @Freedom4Horses: BLM was heavily criticized by National Academy of Sciences for not using ""scientifically rigorous"" methods to gather da…"	Manhattan, NY	Adryem
6	0	False	1171977801416753153	Twitter for iPhone		24	False	PabloRiVi		2019-09-12 02:44:16	"RT @ylecun: NYU has launched an undergraduate major in Data Science.

The degree is delivered by the School of Arts and Sciences and hosted…"	Nueva York, USA	Pablo Ripollés
7	0	False	1171977763248582656	Twitter Web App		20	False	jjmareca		2019-09-12 02:44:07	RT @gp_pulipaka: Data Science for Good: Recommendation System. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #P…	Geneva, CH 🇨🇭 and 🌍	Xavier Mareca
8	0	False	1171977711952236546	Twitter for iPhone		24	False	M_Knows_1_Thing		2019-09-12 02:43:55	RT @NAN_DINI_: @prasanto @Furkan_Khan @NPR Perhaps you need a white person to spell O-R-G-A-N-I-C for you to understand &amp; some scientific d…	USA	Sun_rays_will_expose_hypocrites
9	0	False	1171977686064873472	Twitter Web App		0	False	BERNAMAmremPR		2019-09-12 02:43:49	Lucidworks Fusion 5.0 Features Data Science Toolkit Integration and Microservices Architecture Orchestrated by Kube… https://t.co/IHouHuHgks	Kuala Lumpur	BERNAMA MREM PR
10	0	False	1171977569446563841	Twitter for iPhone		4	False	Brucepike11		2019-09-12 02:43:21	RT @Oracle: Check out our latest #AI #Influencer blog post! Jan Teichmann of @Zoopla covers delivery management for successful #datascience…	Lakeway, TX	bruce pike
11	0	False	1171977492682424320	Twitter Web App		18	False	jjmareca		2019-09-12 02:43:03	RT @gp_pulipaka: Python Notebook using Data from Data Science for Good. #BigData #Analytics #DataScience #AI #MachineLearning #NLProc #IoT…	Geneva, CH 🇨🇭 and 🌍	Xavier Mareca
12	0	False	1171977400269312000	Twitter for Android		24	False	QuelzSeville		2019-09-12 02:42:41	"RT @ylecun: NYU has launched an undergraduate major in Data Science.

The degree is delivered by the School of Arts and Sciences and hosted…"	Kingston, Jamaica	Raquel Seville
13	2	False	1171977288180731907	Twitter Web App	1171976797363326977	0	False	dawnieando		2019-09-12 02:42:14	@TheGonzoSEO @RyanJones The author of 'Modern Information Retrieval' (cited 17,000 times and the staple of IR subje… https://t.co/DHtRy6SGzj	Manchester, England	Dawn Anderson
14	0	False	1171977263341924354	Twitter Web App		46	False	JoeyWesthead		2019-09-12 02:42:08	"RT @Freedom4Horses: BLM was heavily criticized by National Academy of Sciences for not using ""scientifically rigorous"" methods to gather da…"	Colorado, USA	Joey Westhead
15	0	False	1171977256786255872	TweetDeck		0	False	Hauwertsr		2019-09-12 02:42:06	"And, where do you suggest we look when real science is corrupted:
- Climate change? (physics)
- Medicine: Can you t… https://t.co/4FBqzWy65h"		Gerardus T. Hauwert
16	0	False	1171977207020806147	TweetDeck	1171959784372916224	0	False	Hauwertsr		2019-09-12 02:41:55	"@drawandstrike @clairlemon And, where do you suggest we look when real science is corrupted:
- Climate change? (phy… https://t.co/FR86U6FDrt"		Gerardus T. Hauwert
17	0	False	1171976806712467456	Twitter Web App		1	False	seanrife		2019-09-12 02:40:19	Hello science tweeps! I am working on an RRR that is about to begin data collection. If anyone who is comfortable w… https://t.co/xxouahPZ1h	Murray, KY	Sean C. Rife
18	0	False	1171976745748025344	GGN_RPiTwitterFeed		1	False	GamerGeekNews		2019-09-12 02:40:05	"RT @cichuck: Interesting... India’s Oyo acquires Copenhagen-based data science firm Danamica for $10M - TechCrunch

#tech #technology #data…"		Gamer Geek
19	0	False	1171976635072958464	Twitter for Android	1171360584606130177	0	False	scientistBob		2019-09-12 02:39:38	@EdwardDixon3 @TensorFlow @PyTorch @GoogleTrends PyTorch mostly on my data science team, but others still in the mix	San Francisco, CA	Bob Rogers
20	0	False	1171976568245301248	Twitter for Android		46	False	deanne_ueckert		2019-09-12 02:39:22	"RT @Freedom4Horses: BLM was heavily criticized by National Academy of Sciences for not using ""scientifically rigorous"" methods to gather da…"		Deanne Ueckert
21	0	False	1171976523030716416	SA-V2-Sandbox		1	False	cichuck		2019-09-12 02:39:12	"Interesting... India’s Oyo acquires Copenhagen-based data science firm Danamica for $10M - TechCrunch

#tech… https://t.co/pprQqR6yZj"	Harrisburg, PA	Chuck Russell
22	0	False	1171976368151810049	Twitter for iPhone		1072	False	Tapan_Patel		2019-09-12 02:38:35	"RT @gshotwell: ""You definitely need a PHD to do data science"" he says while manually renaming 75 csv files"	North Carolina, USA	Tapan Patel
23	0	False	1171976361931505664	dlvr.it		0	False	NickCMarr		2019-09-12 02:38:33	Rebecca Minkoff Launches Capsule Collection Of Extended Sizing With Stitch Fix: The capsule collection leveraged St… https://t.co/xpdy1O5ham	London	nick marr
24	0	False	1171976285876146178	Twitter for iPhone		0	False	vahooty		2019-09-12 02:38:15	I seem to a get a guy in every science class I take. Am I actually cute or do they just want my data?	United States	Kristen Reyes
25	1	False	1171976218314510336	Twitter Web Client	1171954353676214272	0	False	labelladonna123		2019-09-12 02:37:59	@AAnon_QsArmy @BirdWatching0 @bigredwavenow Probably data miners. They have us down to a science. Who rt's who, whe… https://t.co/BdP4rswM1w	Alabama, USA	Rachel Harville
26	0	False	1171976035514114048	Twitter for iPhone		0	False	Sylviedan		2019-09-12 02:37:15	#Python represents one of the most popular #languages that many people use it in #data #science and machine learnin… https://t.co/jN2K7LZYDU	Global	Sylvie Dan
27	0	False	1171975763303784454	Twitter for Android		1	False	IamHill4J		2019-09-12 02:36:10	"RT @IE_Onyedikachi: Interested in Data Science?
Come learn how to wrangle, interpret, clean, visualize and analyze data.

Sept 30 - Nov 22,…"	Federal Capital Territory	Hillary Udeji
28	0	False	1171975670160752641	Twitter Web App		24	False	anupama31637572		2019-09-12 02:35:48	RT @NAN_DINI_: @prasanto @Furkan_Khan @NPR Perhaps you need a white person to spell O-R-G-A-N-I-C for you to understand &amp; some scientific d…		Binte Bharat
29	0	False	1171975663114477568	Twitter Web App		46	False	Linusthesheepie		2019-09-12 02:35:46	"RT @Freedom4Horses: BLM was heavily criticized by National Academy of Sciences for not using ""scientifically rigorous"" methods to gather da…"	Wisconsin	Suzanne Dunham
30	0	False	1171975646890713088	Twitter for iPhone		0	False	I_Dream_Data		2019-09-12 02:35:43	Daily thoughts: Who else can I partner with, and utilize Data Science? https://t.co/fJjSJk5Twm	Los Angeles, CA	BECK - Queen of Tron
31	0	False	1171975578070728704	Twitter for Android		0	False	KingAquaticEco		2019-09-12 02:35:26	RT @davidjkahle: Happy to announce we're hiring! If you or someone you know is looking for a faculty position in statistics or data science…	Texas, USA	Ryan S. King
32	0	False	1171974864879673344	spoken word vincent		1	False	JustBeMentalist		2019-09-12 02:32:36	RT @MrsThompsonTea1: Today during Science we collected data and compared properties of matter in our lab! I love all my future scientists h…	Shropshire	dystopian mentalist
33	1	False	1171974801159675905	Twitter for Android	1171974753462050817	0	False	DepEd_PH		2019-09-12 02:32:21	• PST in Science and Math tests for processing skills: observing; classifying; inferring; predicting; measuring/qua… https://t.co/WlScqBlWdi	Pasig City, Philippines	DepEd
34	0	False	1171974800975302656	spoken word vincent		1	False	JustBeMentalist		2019-09-12 02:32:21	RT @vourcetech: Explorium secures $19M funding to automate data science and machine learning-driven insights https://t.co/MgSJrTiiBr via [Z…	Shropshire	dystopian mentalist
35	0	False	1171974771086692352	spoken word vincent		1	False	JustBeMentalist		2019-09-12 02:32:14	RT @hugolsqrn: Data Science and AI at Scale: Make or Buy, In-House or Outsource? by dataiku https://t.co/ENDBrrSk0C	Shropshire	dystopian mentalist
36	0	False	1171974580954640390	Twitter for iPhone		7	False	QualityNinja		2019-09-12 02:31:28	RT @juniperlov: Join our team! The Vermont Complex Systems Center has an open call for a Postdoc in Complex Systems and Data Science. Appli…	Munich, Bavaria	Kip and  the old  gray fox
37	0	False	1171974302180270081	Twitter for iPhone		8	False	Ferebee2PhD		2019-09-12 02:30:22	"RT @Nouronal: I just took a DNA test, turns out I'm 100% that patcher
Even when I'm crying crazy
Yeah, I got data problems, that's the phd…"		Taylor Ferebee
38	0	False	1171974110387138563	Twitter Web App		24	False	Dev_n77		2019-09-12 02:29:36	RT @NAN_DINI_: @prasanto @Furkan_Khan @NPR Perhaps you need a white person to spell O-R-G-A-N-I-C for you to understand &amp; some scientific d…	Bharat	Dev Patel
39	0	False	1171974088304267265	Twitter Web App		24	False	johnjnay		2019-09-12 02:29:31	"RT @ylecun: NYU has launched an undergraduate major in Data Science.

The degree is delivered by the School of Arts and Sciences and hosted…"		John Nay
40	0	False	1171973888412008448	Twitter for Android		21	False	piyushrsingh		2019-09-12 02:28:43	"RT @Ronald_vanLoon: The #DataScience Puzzle, Explained 
 by @mattmayo13 @kdnuggets |

Read more at https://t.co/wqjc1eOblx

#BigData #Artif…"	Bengaluru, India	Piyush Singh
41	0	False	1171973861375713280	Twitter for Android		97	False	TinaMjomba		2019-09-12 02:28:37	RT @kareem_carr: People often ask me whether to learn R or Python for data science so I made a flowchart of my thought process. https://t.c…	Nairobi, Kenya	Tintin
42	0	False	1171973653526802432	Twitter for iPhone		2	False	erinannmcc		2019-09-12 02:27:47	RT @RichardJeanSo: Hey data critique people, you're totally right but not always because data science is theoretically problematic but ofte…	In the library/on the beach	Erin A. McCarthy
43	0	False	1171973635583528960	Twitter Web App		18	False	chidambara09		2019-09-12 02:27:43	RT @gp_pulipaka: NYU Launches Data Science Undergrad Major @nyuniversity. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT…	Mysore  and  BERLIN 	Chidambara .ML.
44	1	False	1171973334411689984	Twitter for iPhone		1	False	MrsThompsonTea1		2019-09-12 02:26:31	Today during Science we collected data and compared properties of matter in our lab! I love all my future scientist… https://t.co/qPGSjWNnXH	San Marcos Tx	Mrs.ThompsonTeaches
45	0	False	1171973315466076168	Twitter Web App		9	False	sahilsingla47		2019-09-12 02:26:27	RT @NYUDataScience: Interested in data science as an undergrad? There's a major for that! @NYUDataScience teamed up with @NYUCAS to launch…	College Park, MD	Sahil Singla
46	0	False	1171973183332859904	Twitter Web Client		46	False	julesrs007		2019-09-12 02:25:55	"RT @Freedom4Horses: BLM was heavily criticized by National Academy of Sciences for not using ""scientifically rigorous"" methods to gather da…"	Florida, USA	Julesrs007Ⓥ🌹🏴🐾🐎 #WomenForBernie
47	0	False	1171973140190285824	Twitter for iPhone		46	False	kevkev60154		2019-09-12 02:25:45	"RT @Freedom4Horses: BLM was heavily criticized by National Academy of Sciences for not using ""scientifically rigorous"" methods to gather da…"		Kev
48	0	False	1171973061366689792	Twitter for Android		0	False	BaltTrump		2019-09-12 02:25:26	RT @LessBalti: @baltimoresun @baltsunopinion Zeke Cohen believes. No science or data to back it up.  Use stronger words to point out how si…	Baltimore, MD	Balt Trump
49	0	False	1171972961013616641	Twitter Web App		0	False	ShelSSingh		2019-09-12 02:25:02	@rafalab  @HXDataScience I'm taking the Data Science: Probability. I'm stuck on 5c : For cases, what is the probabi… https://t.co/cpYJTPakBO	California, USA	Shel Singh
50	0	False	1171972907620171776	Twitter for Android		24	False	Priya29281111		2019-09-12 02:24:50	RT @NAN_DINI_: @prasanto @Furkan_Khan @NPR Perhaps you need a white person to spell O-R-G-A-N-I-C for you to understand &amp; some scientific d…		Priya
51	0	False	1171972869116456960	Twitter Web App		1	False	ValdinoMatius		2019-09-12 02:24:40	RT @_AlbertJeremia: ARTICLE CREATOR ONLINE! Create SEO friendly UNIQUE articles in a click! https://t.co/YfY8ge2Pa2 * How to improve #SEO u…	WorldWide	Matius Valdino
52	0	False	1171972839726956545	Twitter for iPhone		1	False	LebanonSSD		2019-09-12 02:24:33	RT @WalterJBaird: 7th Grade Science students developed their own group procedures to experiment using changes in the state of matter of wat…	Lebanon, Tennessee	Lebanon SSD
53	0	False	1171972784274071552	Twitter for iPhone		2	False	SAURABHKG		2019-09-12 02:24:20	RT @DavidTareen: 10 Essential Data Science Packages for Python #MachineLearning #DataScience #Python  https://t.co/X2KDjjePZh	Bengaluru, Karnataka	Saurabh Gupta
54	0	False	1171972720113922048	Twitter for Android		9	False	harvineet1992		2019-09-12 02:24:05	RT @NYUDataScience: Interested in data science as an undergrad? There's a major for that! @NYUDataScience teamed up with @NYUCAS to launch…	New York, NY	Harvineet Singh
55	0	False	1171972558452940800	Twitter for Android		41	False	Mavericq84		2019-09-12 02:23:26	RT @D2iQ: Looking for best practices and tools required to design an end-to-end #machinelearning platform? Consider it covered: https://t.c…	Florida, USA	Mavericq
56	0	False	1171972470934405120	Twitter for Android	1171893231858135041	0	False	mehulsompura		2019-09-12 02:23:05	@nailainayat What is the author saying.  The science Minister had ideas about saving Trillions of GB of data space on mobile phone.	Mumbai	Mehul Sompura
57	0	False	1171972464932356096	dlvr.it		1	False	vourcetech		2019-09-12 02:23:04	Explorium secures $19M funding to automate data science and machine learning-driven insights https://t.co/MgSJrTiiBr via [ZDNet]	Lagos, Nigeria	VourceTech
58	0	False	1171972152595230721	Twitter for iPhone		46	False	KathyStricker2		2019-09-12 02:21:50	"RT @Freedom4Horses: BLM was heavily criticized by National Academy of Sciences for not using ""scientifically rigorous"" methods to gather da…"		Jodie’s ELYSIUM
59	0	False	1171972151286620160	Twitter for iPhone		11	False	Rama_Motwani		2019-09-12 02:21:49	RT @dpatil: Thanks for having me come back @LinkedIn  Amazing to see how far Data Science has come. Keep going and remember, it’s a team sp…	Manhattan, NY	Rama Motwani
60	0	False	1171972124069826560	TorivoJobsRetweetBot		2	False	TorivoJobs		2019-09-12 02:21:43	RT @NeedLS_Staffing: Lead Clinical Data Manager - REMOTE! #Durham #Jobs https://t.co/ejxSIxGRo8	United Kingdom	Torivo
61	0	False	1171972105426165760	IFTTT		1	False	hugolsqrn		2019-09-12 02:21:38	Data Science and AI at Scale: Make or Buy, In-House or Outsource? by dataiku https://t.co/ENDBrrSk0C	New York, NY	Hugo Le Squeren
62	0	False	1171972101097558023	Twitter for iPad		24	False	asemota		2019-09-12 02:21:37	"RT @ylecun: NYU has launched an undergraduate major in Data Science.

The degree is delivered by the School of Arts and Sciences and hosted…"	Will relocate for @Googlefiber	Victor Asemota
63	0	False	1171971962224173056	pulsa.shop		2	False	usdatascience		2019-09-12 02:21:04	RT @NeedLS_Staffing: Lead Clinical Data Manager - REMOTE! #Durham #Jobs https://t.co/ejxSIxGRo8	United States	U.S. Data Science Jobs
64	0	False	1171971936286642176	pulsa.shop		1	False	usdatascience		2019-09-12 02:20:58	"RT @junshuarcher: gonna go to archery club first meeting BUT A BITCH IS TIRED AND HAS TO FINISH HER DATA SCIENCE HW LMAO
dojunshua give me…"	United States	U.S. Data Science Jobs
65	0	False	1171971914706890752	pulsa.shop		2	False	usdatascience		2019-09-12 02:20:53	RT @chrmina: Natural Language in Python using spaCy: An Introduction – Data Science Blog by Domino https://t.co/SSaEjbQ2Ge	United States	U.S. Data Science Jobs
66	0	False	1171971889008455680	pulsa.shop		2	False	usdatascience		2019-09-12 02:20:47	RT @sciencenews2019: The Full Stack Data Scientist: Myth, Unicorn, or New Normal? https://t.co/BfDPhMY8Wk #science https://t.co/bSYuAcA1HW	United States	U.S. Data Science Jobs
67	0	False	1171971862676606976	pulsa.shop		2	False	usdatascience		2019-09-12 02:20:40	RT @mtchl: This talk from @moritz_stefaner is just excellent. Environmental data visualisation, citizen sensing, science, art, magic... htt…	United States	U.S. Data Science Jobs
68	3	False	1171971843990990848	Twitter Web App		0	False	_lennart		2019-09-12 02:20:36	"ANIME BUTTERFLY MEME

is this [...] data science? https://t.co/fZU46VzyBe"	Houston, TX / Hamburg, GER	Lennart NOFORN Koopmann
69	0	False	1171971726881828864	Postings.com		2	False	NeedLS_Staffing		2019-09-12 02:20:08	Lead Clinical Data Manager - REMOTE! #Durham #Jobs https://t.co/ejxSIxGRo8	Apex, NC	Lori Steiner
70	0	False	1171971697152598016	Twitter for iPhone		24	False	brianlaungaoaeh		2019-09-12 02:20:01	"RT @ylecun: NYU has launched an undergraduate major in Data Science.

The degree is delivered by the School of Arts and Sciences and hosted…"	NYC	Brian Laung Aoaeh, CFA
71	0	False	1171971629661839360	Twitter for Android		24	False	Balaji38579113		2019-09-12 02:19:45	RT @NAN_DINI_: @prasanto @Furkan_Khan @NPR Perhaps you need a white person to spell O-R-G-A-N-I-C for you to understand &amp; some scientific d…		Balaji
72	0	False	1171971571495440384	Twitter for iPhone		1	False	JanineSneed		2019-09-12 02:19:31	RT @DebJenz: This 3 part #datascience camp will walk you through data prepping, building and deploy #machinelearning models, and optimizing…	Cary, NC	Janine Sneed
73	0	False	1171971446018662400	Twitter for Android		2463	False	Science_George		2019-09-12 02:19:01	"RT @NASA: A planetary first! Researchers detected signs of water vapor in the atmosphere of a faraway planet in the ""habitable zone,"" where…"	"Pittsburgh (aka ""Iceburgh""),PA"	Science-George
74	0	False	1171971413206622208	Twitter for iPhone		46	False	hikinggirls2		2019-09-12 02:18:53	"RT @Freedom4Horses: BLM was heavily criticized by National Academy of Sciences for not using ""scientifically rigorous"" methods to gather da…"		Jennifer Albrecht
75	0	False	1171971401529667585	Twitter for iPhone		2	False	SecScienceKISD		2019-09-12 02:18:50	"RT @MrsJCrompton: Exploring endothermic &amp; exothermic energy exchanges through data collection &amp; reflections in our ISN.
#TeamPaetow #kisdsc…"	Katy, TX	Tina Hovance
76	1	False	1171971199540183040	Twitter for iPhone		1	False	junshuarcher		2019-09-12 02:18:02	"gonna go to archery club first meeting BUT A BITCH IS TIRED AND HAS TO FINISH HER DATA SCIENCE HW LMAO
dojunshua give me strength"	caratland + neo city	gissy #AnOde
77	0	False	1171971168670294017	spoken word vincent		2	False	JustBeMentalist		2019-09-12 02:17:55	RT @chrmina: Natural Language in Python using spaCy: An Introduction – Data Science Blog by Domino https://t.co/SSaEjbQ2Ge	Shropshire	dystopian mentalist
78	0	False	1171971129457762304	spoken word vincent		2	False	JustBeMentalist		2019-09-12 02:17:46	RT @sciencenews2019: The Full Stack Data Scientist: Myth, Unicorn, or New Normal? https://t.co/BfDPhMY8Wk #science https://t.co/bSYuAcA1HW	Shropshire	dystopian mentalist
79	0	False	1171971107957723136	spoken word vincent		2	False	JustBeMentalist		2019-09-12 02:17:40	RT @mtchl: This talk from @moritz_stefaner is just excellent. Environmental data visualisation, citizen sensing, science, art, magic... htt…	Shropshire	dystopian mentalist
80	0	False	1171971069479149569	spoken word vincent		1	False	JustBeMentalist		2019-09-12 02:17:31	RT @Novartis_bio: AI is changing the face of healthcare: Dr. Shahram Ebadollahi is the Global Head of Data Science and AI at Novartis. He i…	Shropshire	dystopian mentalist
81	0	False	1171971043768094721	spoken word vincent		1	False	JustBeMentalist		2019-09-12 02:17:25	RT @stewartmt: Learn Data Science, Coding With These $10 Courses https://t.co/ll5KbIRtRb via @PCMag	Shropshire	dystopian mentalist
82	0	False	1171971041255510016	Twitter Web App	1171307049411469313	0	False	thecouchcoach05		2019-09-12 02:17:25	"@joellegergis and here's some actual data for you to mull over...

https://t.co/qZSI7X6oXt"	Queensland	Shannon Pace
83	0	False	1171971039246671872	Twitter Web App		148	False	AscendinoSouza		2019-09-12 02:17:24	"RT @CERN: 1967: In the heart of the CERN Data Centre 💻

#TBT #ThrowbackThursday 

In order to analyse the data from the experiments, CERN h…"		Ascendino Santos Souza
84	0	False	1171970935689228288	PCStwitterApp		7	False	pivotcloud		2019-09-12 02:16:59	"RT @KirkDBorne: Must see this &gt;&gt;
""Data Science Strategy For Dummies""
Book by @jagare_ulrika 
Reviewed by @Strategy_Gal
...
Available now: h…"	Ireland	PivotCloudSolutions
85	0	False	1171970813395779585	Twitter Web Client		2	False	chrmina		2019-09-12 02:16:30	Natural Language in Python using spaCy: An Introduction – Data Science Blog by Domino https://t.co/SSaEjbQ2Ge	Osaka, Japan	Chris Mina
86	1	False	1171970514681831424	Twitter for Android		0	False	TomMann32363055		2019-09-12 02:15:19	@realDonaldTrump this is what's  known as a find raiser, fake data to ensure more funding for B.S. phoney science… https://t.co/X2OvzlZkFT	Portland, Or	Tom Mann
87	0	False	1171970507056537605	Twitter for iPhone		8	False	ScienceHew		2019-09-12 02:15:17	"RT @Nouronal: I just took a DNA test, turns out I'm 100% that patcher
Even when I'm crying crazy
Yeah, I got data problems, that's the phd…"	Austin, TX	Lauren Hewitt 🔬🏳️‍🌈✨
88	0	False	1171970446821974016	dlvr.it		2	False	sciencenews2019		2019-09-12 02:15:03	The Full Stack Data Scientist: Myth, Unicorn, or New Normal? https://t.co/BfDPhMY8Wk #science https://t.co/bSYuAcA1HW	New York	Science News 2019
89	0	False	1171970248360095745	Twitter for iPhone		104	False	katu_ouj		2019-09-12 02:14:16	"RT @TalebWisdom: ""This is hard to accept in the age of the Internet. It has been very hard for me to explain that the more data you get, th…"	from isikawa	Paradoxa@経験不足
90	0	False	1171970238927319040	Twitter for Android		46	False	phendricks71		2019-09-12 02:14:13	"RT @Freedom4Horses: BLM was heavily criticized by National Academy of Sciences for not using ""scientifically rigorous"" methods to gather da…"		Petunia Hendricks PhD
91	0	False	1171969930469789698	Twitter for Android		46	False	CyntWhite		2019-09-12 02:13:00	"RT @Freedom4Horses: BLM was heavily criticized by National Academy of Sciences for not using ""scientifically rigorous"" methods to gather da…"	Georgia, USA	Cynthia White ⚘🌊
92	0	False	1171969826660597760	Twitter Web App		22	False	healer_dr		2019-09-12 02:12:35	RT @TDataScience: How I built a spreadsheet app with Python to make data science easier. https://t.co/9b8N8Vwqh0 🖊by @RickLamers #DataScien…	Chennai, India	እግዚአብሔር ፈዋሽ ነው
93	1	False	1171969649765863424	Twitter Web App		2	False	mtchl		2019-09-12 02:11:53	This talk from @moritz_stefaner is just excellent. Environmental data visualisation, citizen sensing, science, art,… https://t.co/eUaIhvo0oe	Canberra	Mitchell Whitelaw
94	0	False	1171969462695804928	Twitter Web App		2	False	dailyrotation		2019-09-12 02:11:08	"RT @ThePlanetaryGuy: Water vapor detected in the atmosphere of an #exoplanet?

Yes! And a remarkable finding made with @HUBBLE_space data.…"		Daily Rotation
95	0	False	1171969312053006336	dlvr.it		1	False	Novartis_bio		2019-09-12 02:10:32	AI is changing the face of healthcare: Dr. Shahram Ebadollahi is the Global Head of Data Science and AI at Novartis… https://t.co/YzVTZybu9z	London	BioPortfolio Novartis News & Research
96	0	False	1171969306177019904	Twitter for Android		1	False	stewartmt		2019-09-12 02:10:31	Learn Data Science, Coding With These $10 Courses https://t.co/ll5KbIRtRb via @PCMag	Windsor, Ontario Canada	Mark Stewart
97	0	False	1171969303433875456	Twitter Web App	1171879972732047360	0	False	Melchizedek33		2019-09-12 02:10:30	@JunkScience Entertaining. She is just a Symbol of Now Idiocy-Science Algore. Just a basic effort (in Library)@S.Ho… https://t.co/U4yyXbPi3S	Milky Way	Krzysztof
98	0	False	1171969286069506050	Twitter for Android		7	False	alexawoodward		2019-09-12 02:10:26	RT @juniperlov: Join our team! The Vermont Complex Systems Center has an open call for a Postdoc in Complex Systems and Data Science. Appli…	Burlington, VT	Alexa Woodward
99	0	False	1171969097686560768	Twitter for iPhone		6	False	NancyBlair2		2019-09-12 02:09:41	"RT @tiffany_peltier: EXACTLY. 👇🏼

Data-based decision making does NOTHING without subject-specific content knowledge. 

If teachers/admin d…"	Conshohocken, PA	Nancy Blair
100	0	False	1171969025095680000	Twitter for Android		9	False	jpbettger		2019-09-12 02:09:24	RT @GYamey: Do u work on NCDs/mental health, the health impacts of climate change/environmental degradation, or disease elimination/eradica…	North Carolina, USA	Janet Prvu Bettger
101	0	False	1171968922381275137	Twitter Web App		24	False	WatchfullG		2019-09-12 02:08:59	RT @NAN_DINI_: @prasanto @Furkan_Khan @NPR Perhaps you need a white person to spell O-R-G-A-N-I-C for you to understand &amp; some scientific d…	Right next to you	Watchful Garuda
102	1	False	1171968847076835328	Twitter Web App	1171914199217397760	0	False	Schtempie		2019-09-12 02:08:41	@colorblindk1d @andylassner @shoshido @GMA Juul has zero clinical data showing their products help with smoking ces… https://t.co/T89V2Aqpko		D. Smith
103	0	False	1171968720283082752	Twitter for Android		46	False	lou_lou_64592		2019-09-12 02:08:11	"RT @Freedom4Horses: BLM was heavily criticized by National Academy of Sciences for not using ""scientifically rigorous"" methods to gather da…"		Sondra Green RHIT
104	0	False	1171968714218102784	Twitter for Android		1	False	LeivamenaMena		2019-09-12 02:08:10	RT @gravycakes: @amazingatheist People often mistake something being used in racist ways as the thing itself being racist. Science and data…	Providencia, Santiago, Chile	Promateur Ent.
105	0	False	1171968646744137728	Twitter Web App		0	False	Blair_Heckel		2019-09-12 02:07:54	@DataScienceDojo is partnering with @UNM and their continuing education program to bring you a Data Science Bootcam… https://t.co/EkIsxHOFjq	Seattle, WA	Blair Heckel
106	1	False	1171968575135002624	Twitter for iPhone		1	False	WalterJBaird		2019-09-12 02:07:37	7th Grade Science students developed their own group procedures to experiment using changes in the state of matter… https://t.co/ZsOr8JtoYr	Lebanon, TN	Walter J. Baird
107	0	False	1171968514577420289	TW-APP_12		1	False	VanRijmenam		2019-09-12 02:07:22	"RT @HuggyPorcupine: I wonder why the ADL might be interested in hiring a data science expert?

Sounds like an important job, very much like…"	The Hague, The Netherlands	Dr Mark van Rijmenam
108	0	False	1171968436978634752	Twitter Web App		17	False	simexin		2019-09-12 02:07:04	RT @strnr: SingleCellNet: A Computational Tool to Classify Single Cell RNA-Seq Data Across Platforms and Across Species https://t.co/4zvX3P…	Shanghai	Xin MENG
109	0	False	1171968283462885376	Twitter for Android		8	False	OakyAfterbirth9		2019-09-12 02:06:27	RT @undarkmag: The common assumption is that refugees burden the economy of the country that takes them in. But such public perceptions are…	Global	Sconesy_Cider🌐⚛🌈♂️❤♀️
110	0	False	1171968260629131264	Twitter for iPhone		1	False	michetravi		2019-09-12 02:06:22	RT @chinhon: This is the third of a multi-part data science project using historical weather data from Singapore. And here’s my earlier pro…	Shanghai - Milan	Michele Travierso
111	0	False	1171968247505268736	Twitter Web App		104	False	mak007kulkarni		2019-09-12 02:06:18	"RT @TalebWisdom: ""This is hard to accept in the age of the Internet. It has been very hard for me to explain that the more data you get, th…"	Pune	mahesh kulkarni
112	0	False	1171967915169669120	HubSpot		0	False	DataScienceDojo		2019-09-12 02:04:59	Proof of our theory that data is the lifeblood of every organization @NewsMedical #health #data https://t.co/eDxS1yJQX1	Seattle, WA	Data Science Dojo
